"user_id","book_id"
"30160","4639"
"30160","1090"
"30160","130"
"30160","1403"
"30160","4827"
"30160","2948"
"30160","3650"
"30160","2288"
"30160","1584"
"2000","3650"
"17928","2436"
"17928","2575"
"17928","8094"
"7321","2359"
"11055","984"
"11055","8692"
"11055","4091"
"24903","238"
"24903","3400"
"24903","4996"
"24903","3311"
"24903","1515"
"24903","511"
"24903","2270"
"24903","6376"
"24903","791"
"24903","1718"
"24903","2054"
"24903","3158"
"24903","5324"
"24903","6181"
"24903","6970"
"24903","5912"
"24903","7346"
"30179","399"
"30179","89"
"30179","45"
"30179","60"
"30179","46"
"30179","55"
"30179","104"
"30179","70"
"30179","312"
"30179","5625"
"30180","225"
"30180","191"
"29765","2424"
"30180","374"
"15082","190"
"15082","272"
"15082","538"
"15082","39"
"15082","109"
"15082","300"
"30186","4368"
"30186","4129"
"30186","231"
"15082","45"
"30186","1378"
"8641","586"
"30186","5596"
"30186","4435"
"30186","1190"
"13094","1970"
"13094","8370"
"30186","771"
"13094","74"
"22572","1111"
"22572","6644"
"22572","9102"
"13094","1361"
"22572","185"
"22572","47"
"8325","193"
"22572","385"
"22572","1268"
"30186","6760"
"1521","3570"
"30196","516"
"30196","301"
"30196","213"
"30196","522"
"30196","483"
"30196","633"
"30196","1179"
"30196","2569"
"30196","1204"
"30196","1074"
"1521","7458"
"27031","6878"
"26797","5334"
"1521","1455"
"27940","396"
"14348","1238"
"14348","1005"
"23839","398"
"23839","820"
"23839","1701"
"23839","3010"
"25729","7"
"6432","522"
"6432","1131"
"6432","9951"
"6432","31"
"6432","70"
"6432","276"
"6432","118"
"20664","1543"
"8665","258"
"8665","457"
"28616","255"
"28616","6364"
"21230","282"
"30236","5301"
"30236","16"
"30236","3080"
"30236","95"
"30236","317"
"30236","1186"
"30236","664"
"30236","1088"
"26412","45"
"26412","174"
"26412","328"
"26412","1316"
"8557","1901"
"8557","295"
"8557","106"
"8557","9539"
"16285","67"
"16086","2516"
"30233","3613"
"21487","5162"
"21487","2670"
"30259","1419"
"30259","5685"
"26053","4692"
"27011","3781"
"16547","342"
"16547","953"
"30268","1016"
"30268","1140"
"27125","1012"
"7642","3024"
"1739","225"
"1739","669"
"1739","6932"
"21078","11"
"21078","40"
"27031","6871"
"27031","2105"
"27031","2258"
"27031","3317"
"30283","791"
"30283","4887"
"30283","4402"
"28032","113"
"28032","255"
"30290","113"
"30290","46"
"30290","1133"
"30290","67"
"30290","3737"
"30290","374"
"30290","2627"
"30290","3830"
"30290","2729"
"30290","9784"
"30290","276"
"30290","5685"
"30290","5004"
"30290","1296"
"30290","3668"
"25978","943"
"30300","342"
"30300","174"
"30300","31"
"30300","6661"
"30300","16"
"30300","2412"
"5624","329"
"5624","3872"
"30304","2948"
"30304","3136"
"11910","522"
"24609","39"
"24609","424"
"24609","1926"
"24609","881"
"15516","692"
"15516","7708"
"15516","333"
"15516","81"
"15516","906"
"15516","124"
"15516","144"
"15516","1471"
"15516","6105"
"15516","45"
"15516","139"
"15516","252"
"15516","638"
"15516","924"
"15516","2945"
"15516","1439"
"15516","1644"
"15516","869"
"15516","409"
"15516","4827"
"15516","816"
"15516","4858"
"15516","2762"
"26414","1384"
"15516","445"
"15516","754"
"28616","40"
"30327","3787"
"30327","2644"
"30327","5187"
"30327","7641"
"30327","2632"
"11678","172"
"30329","848"
"13035","6000"
"30329","2108"
"30329","67"
"30329","261"
"30329","1083"
"30329","1384"
"15584","135"
"15584","172"
"15584","109"
"26729","3504"
"26729","1439"
"20737","7335"
"20737","3523"
"20737","97"
"24383","1716"
"30359","2969"
"21621","1986"
"20258","172"
"26037","4161"
"30368","255"
"30368","185"
"30368","283"
"30368","6829"
"30368","1840"
"30368","166"
"30180","2833"
"1280","8"
"19990","1798"
"19990","342"
"30268","2778"
"30268","234"
"30268","907"
"30268","1746"
"7384","424"
"7384","2411"
"7384","7357"
"10691","4051"
"30411","395"
"30411","80"
"30411","355"
"9969","44"
"27279","538"
"4735","1502"
"24609","21"
"24609","24"
"24609","33"
"24609","47"
"1521","1435"
"244","217"
"27267","2791"
"29773","395"
"29773","1669"
"26097","4539"
"10277","307"
"11426","692"
"17559","5933"
"17559","2304"
"30476","2975"
"30476","1607"
"30478","1055"
"30479","3464"
"30478","3419"
"30479","360"
"30479","103"
"30479","400"
"30479","3482"
"30479","8565"
"30479","6670"
"29008","797"
"29008","1334"
"29008","1216"
"29008","101"
"29008","5297"
"30479","124"
"30479","4104"
"30479","312"
"30479","283"
"30479","252"
"30479","2289"
"30479","3055"
"30479","2514"
"30478","5425"
"30478","2187"
"30479","442"
"30479","2255"
"30479","102"
"30479","362"
"30479","233"
"30479","39"
"30479","409"
"30479","297"
"28057","4467"
"30479","824"
"30479","1364"
"30513","4844"
"30513","817"
"30513","7020"
"29441","867"
"29441","896"
"29441","522"
"30368","252"
"11493","870"
"11493","1195"
"15969","973"
"15969","6244"
"15969","1452"
"15969","5414"
"15969","2742"
"15969","1644"
"15969","91"
"15969","333"
"15969","4419"
"15969","1175"
"15969","413"
"15969","6547"
"15969","4163"
"21147","5261"
"29776","8638"
"29776","38"
"29776","1485"
"29776","1934"
"29776","336"
"29776","13"
"29776","4161"
"29776","5094"
"29776","1491"
"29776","205"
"29776","40"
"29776","1430"
"30543","325"
"30543","5090"
"30543","5777"
"30543","30"
"30543","283"
"30543","1"
"30543","1322"
"30543","516"
"30543","378"
"30543","407"
"30543","92"
"30543","550"
"30543","329"
"30543","1851"
"30543","3308"
"30543","4370"
"30543","7910"
"30543","6204"
"30543","2498"
"30543","5310"
"30543","4338"
"30543","1368"
"30543","6987"
"16970","584"
"22710","30"
"8641","5564"
"30368","1723"
"24936","1190"
"24936","409"
"24936","8080"
"24936","216"
"24936","6261"
"30628","8726"
"30628","3292"
"30628","8768"
"30628","9605"
"1299","819"
"3757","139"
"19926","512"
"19926","2144"
"19926","3642"
"13743","850"
"13743","1334"
"13743","313"
"28032","287"
"28032","1011"
"28032","467"
"25266","150"
"2362","1031"
"2362","1455"
"30681","68"
"30681","64"
"30681","7860"
"30681","39"
"30681","46"
"30681","5721"
"30681","3819"
"30681","4889"
"8146","5177"
"8146","1334"
"8146","9386"
"8146","4541"
"8146","476"
"13003","2890"
"13003","6277"
"13003","8541"
"13003","7180"
"13003","9981"
"30300","792"
"28336","467"
"28336","850"
"28336","1281"
"28336","557"
"28531","47"
"30552","2210"
"17667","924"
"28375","816"
"13878","637"
"13878","1980"
"13878","5341"
"5659","1121"
"30738","9152"
"30738","593"
"30738","66"
"30738","89"
"30738","45"
"30738","70"
"30738","68"
"30738","512"
"30738","39"
"30738","167"
"30738","1367"
"30738","276"
"30738","74"
"30738","570"
"30738","377"
"30738","400"
"30738","1121"
"30738","474"
"30738","3595"
"30739","45"
"30738","3317"
"30739","87"
"30739","40"
"30739","3696"
"30739","1168"
"30738","1042"
"30739","93"
"28516","51"
"24339","47"
"24339","139"
"5802","250"
"6773","7213"
"6773","2574"
"16634","1455"
"4000","1796"
"4000","1031"
"24339","686"
"24339","821"
"23619","208"
"30467","231"
"30467","217"
"30467","687"
"30467","374"
"30467","870"
"30467","3683"
"30467","969"
"30467","2272"
"30467","48"
"30467","58"
"30467","6754"
"30467","1077"
"30467","6012"
"30467","961"
"30467","559"
"30467","1135"
"30467","16"
"30467","467"
"30467","1202"
"10691","482"
"30467","329"
"30467","3618"
"30467","745"
"30467","342"
"30467","795"
"30467","1873"
"30467","190"
"30467","2742"
"14060","965"
"14060","1608"
"14060","1297"
"14060","3116"
"9673","4334"
"9673","295"
"3757","440"
"3757","994"
"3757","94"
"2343","5407"
"2343","574"
"2343","4354"
"10204","57"
"22776","74"
"15082","185"
"30794","2897"
"4269","45"
"4269","808"
"22060","1268"
"30809","166"
"30809","1276"
"30809","632"
"30809","187"
"13821","1766"
"13821","933"
"13821","39"
"13821","565"
"13821","2262"
"13821","603"
"13821","1924"
"13821","346"
"13821","1342"
"13821","2452"
"13821","2271"
"13821","2470"
"13821","2718"
"13821","3000"
"13821","2669"
"13821","2936"
"13821","3359"
"13821","1196"
"13821","3654"
"23099","3013"
"23099","5838"
"28032","124"
"23099","7038"
"23099","5192"
"28452","181"
"28452","370"
"28452","909"
"23503","342"
"28452","74"
"28452","867"
"30833","2349"
"28032","1030"
"28032","2304"
"28032","80"
"30833","2047"
"28032","522"
"30833","1051"
"30833","3313"
"30833","930"
"30821","31"
"30821","10"
"30821","499"
"30821","233"
"30821","984"
"30821","5437"
"30821","172"
"30821","682"
"30821","408"
"30821","6064"
"20429","1856"
"17568","531"
"17568","2628"
"30863","522"
"30863","1481"
"30871","1670"
"16128","186"
"16128","35"
"30863","147"
"30871","8644"
"8565","3308"
"30863","435"
"30863","1833"
"30863","3604"
"30882","5378"
"30882","7416"
"30882","1591"
"30882","7135"
"30882","5569"
"30882","3076"
"30882","6105"
"30882","124"
"30882","115"
"30882","8479"
"30882","638"
"30882","380"
"30882","816"
"30882","30"
"30882","39"
"30882","139"
"30882","567"
"30882","2133"
"30882","122"
"30882","3727"
"30882","6353"
"30882","297"
"30882","697"
"30882","822"
"30882","5191"
"30882","6168"
"30882","2496"
"30882","65"
"30882","1281"
"30882","1164"
"30882","4413"
"30879","1441"
"29776","5751"
"12875","1"
"12875","158"
"12875","314"
"12875","486"
"12875","282"
"12875","540"
"12875","254"
"12875","880"
"12875","312"
"12875","63"
"12875","740"
"12875","168"
"12875","132"
"12875","23"
"12875","230"
"12875","17"
"12875","258"
"12875","200"
"28032","265"
"25266","45"
"25266","60"
"24686","5790"
"13914","110"
"30932","192"
"30932","89"
"30932","598"
"30932","917"
"30932","377"
"30932","2520"
"30932","104"
"30932","129"
"30932","103"
"30932","255"
"30932","194"
"30932","142"
"30932","225"
"30932","1382"
"30932","136"
"30932","239"
"30932","30"
"30932","212"
"30932","360"
"30932","55"
"30932","1331"
"30932","1715"
"30932","2615"
"30794","2199"
"30794","2361"
"30932","1217"
"16970","271"
"16970","124"
"30953","2263"
"30953","3061"
"30953","8120"
"30953","3951"
"30953","3552"
"30953","6173"
"30953","6863"
"30953","5783"
"30879","3104"
"26632","4058"
"24102","269"
"24102","12"
"24102","2714"
"24102","7678"
"30981","226"
"20410","6921"
"30981","2018"
"30981","2207"
"30981","2350"
"30981","396"
"17290","4412"
"17290","4467"
"17290","1610"
"17290","342"
"30981","39"
"17290","333"
"17290","231"
"30981","816"
"17290","190"
"17290","1035"
"30981","6544"
"30981","7407"
"30981","7247"
"13878","1030"
"13878","8163"
"30981","4338"
"30981","745"
"30981","968"
"30981","1462"
"30981","340"
"30981","1634"
"30981","6808"
"30990","1591"
"30990","225"
"30990","65"
"30990","6471"
"30990","14"
"30981","8016"
"13743","1441"
"31001","467"
"13743","94"
"13743","148"
"17290","1300"
"17290","6024"
"17290","3427"
"17290","3946"
"17290","7138"
"20740","1990"
"20740","7478"
"10928","2035"
"10928","77"
"24046","399"
"29572","2525"
"29572","6851"
"28269","772"
"28269","283"
"28269","2342"
"28269","1624"
"28269","472"
"28269","604"
"28269","2946"
"28269","739"
"28269","2297"
"28269","485"
"17568","113"
"30738","239"
"21215","4697"
"21215","6242"
"21215","1195"
"2217","379"
"19347","2028"
"31074","649"
"31074","1121"
"31074","4620"
"31074","4634"
"31074","104"
"31074","366"
"31074","3581"
"31074","39"
"31074","217"
"31074","7777"
"24339","1425"
"24339","2358"
"2217","2866"
"2217","1816"
"17290","30"
"31074","1281"
"31093","1378"
"31093","754"
"31093","2247"
"31093","5915"
"31093","984"
"31093","819"
"31093","2967"
"31093","6335"
"31093","3941"
"6867","4539"
"12875","6"
"12875","190"
"12875","313"
"5944","537"
"5944","2866"
"5944","850"
"16390","2018"
"16390","2833"
"17290","313"
"19062","2664"
"27478","70"
"10169","1517"
"10169","6"
"21125","1517"
"11957","313"
"11957","3861"
"1214","342"
"1214","2174"
"1214","7738"
"10760","7458"
"1875","4685"
"1875","3410"
"13919","312"
"13919","167"
"13919","2170"
"13919","8077"
"13919","9741"
"27565","385"
"28148","5407"
"22669","5209"
"22669","1517"
"21842","1335"
"29392","6110"
"21621","2005"
"21621","313"
"21621","5127"
"21621","1334"
"27565","1141"
"27565","537"
"25625","208"
"5664","342"
"5664","456"
"5664","718"
"5664","4296"
"5664","4476"
"5664","2820"
"5664","700"
"5664","295"
"5664","434"
"5664","254"
"24857","404"
"24857","2349"
"19209","271"
"30932","313"
"30015","313"
"23099","2866"
"30479","34"
"13745","2450"
"11562","1019"
"23097","8077"
"28179","689"
"28179","1268"
"11562","593"
"11562","1427"
"20740","1024"
"17667","127"
"31074","110"
"31074","135"
"31074","165"
"31074","188"
"31159","9539"
"31159","2871"
"31159","3941"
"14858","1610"
"12397","6255"
"31171","9308"
"31171","1404"
"31171","4694"
"31171","694"
"31171","961"
"31171","535"
"31171","252"
"31171","4519"
"31171","254"
"31171","115"
"31171","5086"
"31171","1384"
"31171","1257"
"31171","379"
"31171","3153"
"31171","2874"
"31171","276"
"31171","211"
"31171","1060"
"31171","417"
"31171","700"
"8060","421"
"8060","924"
"16001","2819"
"16001","5769"
"16001","1517"
"16001","850"
"29776","342"
"29776","45"
"29776","60"
"29776","769"
"9673","711"
"28853","7"
"1037","895"
"21543","706"
"27753","313"
"24091","745"
"24091","385"
"24091","313"
"7304","342"
"7304","45"
"7304","385"
"8887","2871"
"8887","1546"
"27488","313"
"27488","1851"
"27488","822"
"27488","816"
"27488","374"
"27488","836"
"27488","124"
"1729","317"
"1729","4870"
"31215","185"
"31215","5047"
"31215","5735"
"31215","6397"
"1729","194"
"1729","1791"
"31215","3727"
"31215","3319"
"31215","5874"
"31215","8705"
"31215","2258"
"31215","8931"
"1729","1492"
"1729","786"
"1729","512"
"1729","3535"
"1729","4301"
"1729","9620"
"1729","2336"
"1729","9833"
"2077","4145"
"23185","137"
"24717","2955"
"18008","444"
"18008","219"
"18008","59"
"18008","109"
"18008","461"
"18008","402"
"18008","245"
"18008","425"
"18008","403"
"18008","335"
"18008","200"
"18008","540"
"18008","386"
"18008","1186"
"12211","3309"
"13464","313"
"12211","8424"
"12211","1654"
"12211","1690"
"31257","70"
"31257","45"
"31257","295"
"31257","825"
"31257","4129"
"31257","802"
"20076","275"
"27687","580"
"16573","3508"
"16573","1055"
"16573","2440"
"31273","65"
"22919","6246"
"22919","3444"
"31162","3960"
"31162","6887"
"31162","7817"
"26750","7243"
"24884","745"
"24884","5407"
"31257","289"
"31257","36"
"31257","87"
"26425","1995"
"22014","1283"
"31294","1047"
"31294","4407"
"31294","2569"
"31294","4845"
"31294","185"
"31294","379"
"31294","2514"
"31294","3248"
"31294","2766"
"26898","883"
"26898","848"
"26898","2612"
"8768","34"
"26898","669"
"26898","323"
"8768","232"
"8768","113"
"8768","115"
"8768","414"
"8768","142"
"8768","440"
"8768","4566"
"8768","6064"
"8768","3720"
"8768","8382"
"8768","4749"
"8768","3669"
"8768","1378"
"8768","6825"
"8768","9587"
"27687","2805"
"27687","6196"
"27687","45"
"27687","268"
"8768","870"
"8768","4099"
"8768","5809"
"27687","4"
"27687","342"
"27687","2520"
"8768","531"
"8768","390"
"8768","213"
"27687","2257"
"27687","28"
"27687","55"
"8768","1419"
"8768","4859"
"8768","609"
"27687","5881"
"27687","2129"
"8768","1236"
"8768","2637"
"27687","3535"
"27687","5716"
"27687","675"
"27687","2865"
"27687","2466"
"27687","3381"
"27687","190"
"26358","2510"
"26358","4243"
"26358","4427"
"31314","988"
"31314","4273"
"31314","3325"
"31314","1005"
"31314","1049"
"31008","2499"
"31008","3088"
"31008","28"
"31008","71"
"31008","83"
"31008","103"
"31008","97"
"31008","172"
"31008","471"
"31008","66"
"31008","740"
"31008","212"
"31008","586"
"31008","258"
"31008","9"
"31008","769"
"31008","89"
"31008","38"
"31008","60"
"31008","1114"
"31008","6429"
"6915","1094"
"29240","5688"
"23097","665"
"23097","1095"
"23097","3551"
"23097","522"
"23097","1269"
"24884","3021"
"24884","1030"
"2434","874"
"2994","550"
"13992","258"
"13992","417"
"31179","1520"
"31179","2316"
"29797","6186"
"29797","195"
"29797","3920"
"29797","731"
"29797","1698"
"29797","4848"
"21600","273"
"21600","7458"
"31369","3261"
"31369","8289"
"31369","142"
"31369","295"
"15758","30"
"31354","3568"
"31354","1978"
"11843","342"
"31354","1152"
"10169","1334"
"10169","894"
"8699","12"
"8699","202"
"8699","434"
"8699","1201"
"8699","5044"
"5474","4161"
"31386","968"
"31386","396"
"31386","7139"
"31386","2943"
"31386","674"
"31386","613"
"31386","185"
"31376","172"
"26669","1448"
"31376","142"
"31162","2606"
"31162","5217"
"21078","8842"
"13962","1670"
"13962","55"
"13962","58"
"13962","57"
"13962","71"
"13962","1152"
"27027","7848"
"27027","870"
"27027","2664"
"27027","850"
"27027","4767"
"27027","5851"
"26638","4977"
"26638","259"
"26638","376"
"26638","946"
"26638","5890"
"26638","6901"
"26638","1397"
"26638","1764"
"26638","3339"
"26638","3968"
"26638","3739"
"26638","9198"
"26638","3369"
"26638","3664"
"26638","4675"
"26638","4667"
"18657","2098"
"7771","3845"
"25320","586"
"27311","342"
"31474","701"
"31474","3916"
"31474","6438"
"31474","7262"
"31474","233"
"31474","7662"
"31474","1569"
"31474","1910"
"31474","1887"
"31474","1953"
"31474","7829"
"31474","1629"
"31474","6951"
"31474","7357"
"31474","273"
"31474","3171"
"17290","682"
"29441","613"
"29307","1031"
"29307","1613"
"1875","930"
"31503","2174"
"31503","870"
"31503","690"
"31503","3572"
"31503","878"
"31503","186"
"31503","304"
"31503","997"
"31503","55"
"31503","48"
"31503","1386"
"31503","4810"
"31503","6430"
"31503","1354"
"31503","848"
"31503","8016"
"6773","222"
"31505","1967"
"31505","5537"
"31505","1015"
"31505","5155"
"22204","551"
"23923","1147"
"23923","6747"
"29633","745"
"22014","1641"
"15791","978"
"7005","870"
"31536","45"
"31537","830"
"10628","217"
"28032","8960"
"16390","1083"
"31564","65"
"31564","360"
"31564","119"
"31564","97"
"31564","1223"
"31564","802"
"31564","705"
"31564","8683"
"31564","2162"
"31564","397"
"31569","564"
"31569","5482"
"31569","6829"
"31569","4831"
"31564","255"
"31564","556"
"14331","5595"
"16577","689"
"26797","874"
"14654","190"
"14654","128"
"14654","342"
"14654","745"
"14654","2575"
"9590","270"
"9590","43"
"9590","97"
"20900","95"
"31615","2498"
"31615","9514"
"31615","550"
"31615","3062"
"31615","1969"
"31621","233"
"31621","172"
"31621","1999"
"31621","485"
"31621","730"
"31621","819"
"31621","3751"
"31621","2459"
"31621","397"
"31621","595"
"31621","1481"
"31621","2777"
"31621","495"
"31621","1115"
"31621","2004"
"31621","8666"
"30268","1713"
"31621","2368"
"30368","3512"
"15178","109"
"28516","104"
"31634","7970"
"31634","870"
"31634","688"
"31634","7905"
"31634","916"
"31634","550"
"31634","408"
"31634","1252"
"31634","360"
"31634","2612"
"13669","3763"
"31474","526"
"31655","4694"
"31655","7034"
"31655","745"
"31655","126"
"31634","313"
"20900","3104"
"4541","3930"
"31655","1199"
"10920","313"
"10920","745"
"31655","249"
"13894","7228"
"5203","1505"
"5203","208"
"5203","128"
"5203","106"
"5203","113"
"5203","121"
"27090","2522"
"6132","3337"
"23711","6474"
"16843","2097"
"2336","1031"
"18077","342"
"31729","234"
"31729","300"
"2434","2018"
"31655","874"
"11562","8124"
"29388","2777"
"29388","342"
"29388","30"
"29388","216"
"29388","1471"
"29388","657"
"29388","217"
"29388","4050"
"29388","6"
"29388","20"
"29388","687"
"29388","68"
"29388","467"
"29388","139"
"27920","5734"
"1041","850"
"1041","7907"
"1041","5605"
"31760","377"
"29517","2646"
"31162","3440"
"21678","3551"
"5944","6177"
"12404","1281"
"29388","366"
"12875","216"
"29388","1976"
"29388","537"
"29388","984"
"29388","576"
"29388","3985"
"29388","62"
"29388","1597"
"11308","139"
"11308","239"
"11308","1715"
"11308","2637"
"11308","397"
"11308","473"
"11308","360"
"11308","4898"
"11308","4347"
"21125","4161"
"25474","646"
"25474","1910"
"25474","355"
"25474","442"
"25474","187"
"25474","1050"
"25474","101"
"25474","106"
"25474","3578"
"15758","47"
"13878","483"
"27779","2989"
"31824","273"
"31824","1384"
"31824","127"
"31824","2440"
"31824","272"
"31824","239"
"31824","570"
"31824","1642"
"31824","5925"
"10687","5439"
"31801","1093"
"31801","1958"
"31801","2986"
"10687","5192"
"24717","496"
"24451","3861"
"31839","28"
"19589","768"
"19589","1335"
"31852","144"
"31852","216"
"31852","948"
"29388","1392"
"12999","109"
"15307","3901"
"15516","110"
"30368","7935"
"30368","30"
"30368","327"
"30368","584"
"30368","226"
"26572","2225"
"26572","4889"
"26572","9390"
"28853","182"
"28345","1903"
"28345","12"
"25931","771"
"6181","185"
"23896","1185"
"31839","26"
"23582","425"
"31899","5328"
"23582","327"
"23582","4142"
"23582","428"
"28219","1790"
"28219","56"
"28219","325"
"28219","249"
"28219","73"
"28219","7478"
"31523","674"
"31523","1216"
"31523","38"
"31523","54"
"31523","2"
"31523","973"
"31523","690"
"31523","247"
"31523","1601"
"31523","1855"
"31523","3399"
"31523","5274"
"1041","742"
"962","816"
"962","2018"
"31928","1202"
"31928","144"
"31928","171"
"31928","3524"
"31928","63"
"31928","2444"
"31928","3062"
"31928","537"
"31928","1516"
"31928","374"
"31928","758"
"31928","956"
"31928","2815"
"31928","3273"
"31928","1449"
"31928","2618"
"31928","5155"
"31928","201"
"31928","691"
"15839","6036"
"31936","804"
"31936","1280"
"31936","498"
"31936","1605"
"31936","1953"
"31936","2026"
"31936","7"
"31936","714"
"31936","172"
"31936","194"
"31936","19"
"31936","401"
"31936","592"
"31936","374"
"31936","1021"
"31936","1449"
"31936","4079"
"31936","1976"
"31936","828"
"31936","2321"
"31936","3893"
"31936","2250"
"31936","2279"
"10687","917"
"18670","417"
"18670","523"
"18670","2544"
"18670","342"
"18670","5326"
"18670","1529"
"18670","379"
"18670","755"
"18670","584"
"18670","1089"
"18670","1322"
"18670","2854"
"18670","5950"
"18670","1032"
"18670","2035"
"18670","6816"
"18670","2923"
"18670","3036"
"18670","3883"
"18670","9253"
"18670","2579"
"18670","4686"
"18670","4216"
"24383","109"
"27432","166"
"27432","933"
"27432","957"
"27432","1585"
"27432","100"
"31971","592"
"23670","692"
"23670","1749"
"23670","443"
"23670","667"
"23670","203"
"23670","2628"
"31971","77"
"23670","124"
"23670","4577"
"23670","499"
"23670","365"
"23670","830"
"31971","439"
"23670","2725"
"23670","1152"
"23670","162"
"23670","289"
"31971","2057"
"31971","1057"
"31971","1733"
"31971","2607"
"24046","426"
"28516","245"
"30981","1505"
"30981","3172"
"31981","46"
"31981","43"
"31981","620"
"31981","1131"
"31981","89"
"31981","121"
"31981","1153"
"31981","933"
"31981","2916"
"31981","1555"
"31981","5637"
"31981","31"
"31981","1869"
"31981","409"
"31981","1055"
"23670","166"
"23670","139"
"30981","3444"
"23670","70"
"23670","849"
"30981","5828"
"24451","333"
"24451","739"
"24451","2136"
"1566","244"
"24451","2005"
"31972","6709"
"31972","5666"
"31972","9894"
"24451","4250"
"2629","625"
"2629","2578"
"2629","522"
"2629","3504"
"2629","6954"
"2629","1011"
"2629","857"
"2629","1164"
"2629","3120"
"2629","426"
"2629","132"
"2629","270"
"2629","377"
"2629","174"
"2629","77"
"2629","333"
"31996","8974"
"31996","561"
"31996","7518"
"27432","402"
"16634","3861"
"32021","6559"
"32021","8598"
"32021","3618"
"32021","5593"
"32021","4075"
"32021","1419"
"32021","526"
"32021","239"
"4934","54"
"31824","1467"
"31824","2833"
"32034","1055"
"32034","65"
"32034","1152"
"32034","113"
"32034","762"
"32035","5047"
"31824","9049"
"32035","2953"
"32035","1136"
"32035","816"
"32035","365"
"32035","3603"
"32035","1142"
"32035","77"
"32035","282"
"32035","1583"
"32035","619"
"32035","3385"
"32035","2018"
"32041","745"
"32041","1162"
"32041","2579"
"32041","256"
"32041","342"
"32041","924"
"32041","697"
"32041","8196"
"30358","2564"
"4541","644"
"2906","1517"
"18463","616"
"18093","4624"
"18908","658"
"29644","314"
"29644","356"
"5764","3478"
"5764","3768"
"5764","8725"
"5764","5837"
"5764","9282"
"5764","7248"
"32055","1079"
"32055","1061"
"32055","2199"
"10933","8658"
"7302","14"
"7302","48"
"7302","11"
"7302","113"
"7302","65"
"7302","597"
"7302","68"
"7302","233"
"7302","474"
"7302","249"
"7302","879"
"7302","315"
"7302","398"
"7302","522"
"7302","405"
"7302","1272"
"7302","295"
"7302","986"
"32088","3812"
"32088","1386"
"24683","3444"
"24683","2071"
"32139","440"
"32139","3541"
"32139","593"
"32139","1019"
"19317","2777"
"32153","620"
"32153","7961"
"32153","219"
"32153","93"
"31959","307"
"13669","1272"
"32153","1390"
"32162","3104"
"32162","119"
"32162","1970"
"32162","196"
"32162","2520"
"32162","270"
"32162","357"
"32162","619"
"15837","1005"
"15837","2018"
"15837","523"
"15837","1214"
"15837","7275"
"14568","182"
"6372","1192"
"6372","749"
"24898","15"
"12810","1495"
"12810","1025"
"12810","109"
"12810","133"
"12810","250"
"12810","564"
"12810","5032"
"12810","5320"
"12810","4962"
"12810","8842"
"12810","906"
"12810","802"
"12810","212"
"12810","1942"
"12810","4845"
"12810","3238"
"12810","1056"
"12810","217"
"12810","362"
"12810","1106"
"12810","432"
"12810","187"
"12810","382"
"12810","340"
"32182","396"
"32182","119"
"32182","2709"
"32182","829"
"32182","36"
"32182","255"
"32182","468"
"32182","100"
"32182","173"
"32191","1152"
"32191","304"
"32182","6264"
"32182","3091"
"32182","139"
"32182","409"
"32191","2088"
"32182","8658"
"32182","5100"
"14903","473"
"32182","8360"
"32182","8710"
"19093","3259"
"1187","3519"
"19093","2591"
"19093","2507"
"19093","4129"
"31522","174"
"31522","448"
"31522","412"
"31522","22"
"31522","252"
"21618","3488"
"31522","57"
"31522","122"
"31522","2298"
"31522","1331"
"31522","127"
"31522","13"
"4410","2114"
"4410","9623"
"22776","7"
"22776","68"
"22776","7288"
"22776","1359"
"23581","654"
"17525","3350"
"26526","322"
"14568","1919"
"26704","2210"
"26704","1179"
"32199","4117"
"32199","1020"
"32199","31"
"28313","1012"
"7321","378"
"32252","386"
"32252","5"
"32252","29"
"32252","361"
"32252","121"
"32252","293"
"32252","3055"
"26572","832"
"26572","9143"
"26572","8254"
"26572","8994"
"12875","832"
"12875","1871"
"26572","3832"
"26572","3990"
"26572","4425"
"26572","4867"
"26572","5410"
"26572","5370"
"26572","6143"
"26572","7250"
"32182","8385"
"21543","289"
"21543","665"
"11122","567"
"30236","8658"
"28179","4685"
"27679","1833"
"27679","2289"
"27679","10"
"27679","3308"
"27679","3603"
"27679","1839"
"27679","2647"
"19317","857"
"32199","3172"
"28179","2133"
"15296","4642"
"15296","5763"
"15296","6323"
"15296","5188"
"15296","5115"
"15296","5167"
"15296","3866"
"32252","337"
"32252","1251"
"30411","2464"
"30411","150"
"30411","557"
"30411","572"
"28265","128"
"28265","1557"
"28265","1851"
"28265","1307"
"28265","3046"
"28265","3751"
"28265","7518"
"28265","6971"
"28265","1675"
"28265","885"
"28265","4413"
"28265","496"
"28265","11"
"28265","1752"
"28265","1378"
"28265","1969"
"29109","6888"
"32139","1396"
"24451","2268"
"27432","1588"
"32139","7728"
"32139","3920"
"32139","4753"
"8798","2102"
"8798","1517"
"8798","113"
"8798","440"
"12974","1599"
"20466","6"
"8798","385"
"12974","782"
"12974","8768"
"12974","7735"
"12974","816"
"12974","6050"
"12974","1361"
"12974","4368"
"12974","417"
"12974","870"
"12974","5634"
"12974","3782"
"12974","1478"
"12974","3097"
"12974","2372"
"32314","113"
"12974","895"
"12974","92"
"32314","3104"
"32314","3485"
"30552","917"
"24884","4570"
"24884","4354"
"29572","1517"
"20664","879"
"20664","3259"
"20664","4098"
"32332","2484"
"32332","177"
"32332","4221"
"32332","38"
